filename,n_bytes,raw_read_rate_mibs,net_read_rate_mibs,collective_reads,aggregators,stripes,created
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251130T0806Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251130T0806Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251130T0806Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251130T0806Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251130T0806Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251130T0806Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251130T0806Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251130T0806Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251130T0806Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251130T0806Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251130T0806Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251130T0806Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251130T0806Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251130T0806Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251130T0806Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251130T0806Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251130T0806Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251130T0806Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T1846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T1846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T1846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T1846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T1846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T1846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T1846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T1846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T1846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T1846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T1846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T1846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T1846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T1846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T1846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T1846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T1846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T1846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T1846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T1846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T1846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T1846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T1846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T1846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T1846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T1846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T1846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T1846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T1846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T1846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T1846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T1846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T1846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T1846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T1846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T1846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T1846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T1846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T1846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T1846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T1846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T1846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T1846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T1846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T1846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T1846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T1846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T1846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T1846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T1846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251128T0846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251128T0846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251128T0846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251128T0846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251128T0846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251128T0846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251128T0846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251128T0846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251128T0846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251128T0846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251128T0846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251128T0846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251128T0846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251128T0846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251128T0846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251128T0846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251128T0846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251128T0846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251128T0846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251128T0846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251128T0846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251128T0846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251128T0846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251128T0846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251128T0846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251128T0846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251128T0846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251128T0846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251128T0846Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251128T0846Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251128T0846Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251128T0846Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251128T0846Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251128T0846Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251128T0846Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251128T0846Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251128T0846Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251128T0846Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251128T0846Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251128T0846Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251128T0846Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251128T0846Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251128T0846Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251128T0846Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251128T0846Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251128T0846Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251128T0846Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251128T0846Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251128T0846Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251128T0846Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T0246Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T0246Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T0246Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T0246Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T0246Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T0246Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T0246Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T0246Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T0246Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T0246Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T0246Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T0246Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T0246Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T0246Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T0246Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T0246Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T0246Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T0246Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T0246Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T0246Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T0246Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T0246Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T0246Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T0246Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T0246Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T0246Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T0246Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T0246Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251202T0246Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251202T0246Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251202T0246Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251202T0246Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251202T0246Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251202T0246Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251202T0246Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251202T0246Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251202T0246Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251202T0246Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251202T0246Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251202T0246Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251202T0246Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251202T0246Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251202T0246Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251202T0246Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251202T0246Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251202T0246Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251202T0246Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251202T0246Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251202T0246Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251202T0246Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251205T0606Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251205T0606Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251205T0606Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251205T0606Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251205T0606Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251205T0606Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251205T0606Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251205T0606Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251205T0606Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251205T0606Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251205T0606Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251205T0606Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251205T0606Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251205T0606Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251205T0606Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251205T0606Z
qrclim.sea.nc,57822324,563.942,607.962,4,1,1,20251205T0606Z
qrparm.soil.fixed.nc,22925476,29309.264,997.422,9,1,1,20251205T0606Z
qrparm.soil_roughness.nc,2425205,170.576,671.604,1,1,1,20251205T0606Z
qrparm.veg.func.fixed.nc,578050823,1788.438,1516.908,6,1,1,20251205T0606Z
qrclim.ozone_L70_O70.nc,4104018765,967.647,897.846,4,1,1,20251205T0606Z
qrclim.aerosols70.fixed.nc,34884024975,878.598,802.502,18,1,1,20251205T0606Z
qrparm.soil.dust.one_mrel.nc,19292704,367.208,686.988,3,1,1,20251205T0606Z
qrparm.orog.nc,19298675,624.228,652.995,8,1,1,20251205T0606Z
qrparm.landfrac.nc,2423292,166.948,634.376,1,1,1,20251205T0606Z
qrparm.hydtop.nc,4835114,273.049,690.294,2,1,1,20251205T0606Z
qrparm.veg.frac.fixed.nc,21698471,649.253,1045.494,1,1,1,20251205T0606Z
qrclim.sstice_sst.nc,57821954,528.155,606.541,4,1,1,20251205T0606Z
qrclim.sstice_ice.nc,115626851,946.937,880.294,6,1,1,20251205T0606Z
nwp-gal9_N320L70_C224L70.nc,3106105505,1257.331,336.432,40,1,1,20251205T0606Z
qrparm.orog.nc,8,0.019,0.0,1,1,1,20251205T0606Z
qrclim.sea.nc,8,0.014,0.002,1,1,1,20251205T0606Z
qrparm.soil.fixed.nc,8,0.025,0.001,1,1,1,20251205T0606Z
qrparm.soil_roughness.nc,8,0.022,0.002,1,1,1,20251205T0606Z
qrparm.veg.func.fixed.nc,8,0.029,0.003,1,1,1,20251205T0606Z
qrclim.ozone_L70_O70.nc,8,0.015,0.001,1,1,1,20251205T0606Z
qrclim.aerosols70.fixed.nc,8,0.015,0.001,1,1,1,20251205T0606Z
qrparm.soil.dust.one_mrel.nc,8,0.027,0.001,1,1,1,20251205T0606Z
qrparm.orog.nc,8,0.023,0.007,1,1,1,20251205T0606Z
qrparm.landfrac.nc,8,0.012,0.001,1,1,1,20251205T0606Z
qrparm.hydtop.nc,8,0.023,0.001,1,1,1,20251205T0606Z
qrparm.veg.frac.fixed.nc,8,0.019,0.002,1,1,1,20251205T0606Z
qrclim.sstice_sst.nc,8,0.025,0.002,1,1,1,20251205T0606Z
qrclim.sstice_ice.nc,8,0.01,0.001,1,1,1,20251205T0606Z
nwp-gal9_N320L70_C224L70.nc,8,0.013,0.001,1,1,1,20251205T0606Z
qrparm.orog.nc,2439539,84.1,623.711,1,1,1,20251205T0606Z
